Artikelnr;acc_name;Gesamtnr;row;ausg_nr;beznr_komm;relative_date;text;
1;Anne R.;711;2;710;710;2015-11-20 12:20;NmM attach their conclusions in your last two posts.I can understand their reference to the ideological-political decision, if one looks at the almost missionary support of the Greens and the churches  But then you would immediately be vilified as a conspiracy theorist.Post 17.1 shows, however, that this is only granted to the Chancellor.I wonder which agenda the currently harmonized behavior of Merkel, Greens, Left, churches, media (partly) and employers follows.;
1;ithox;712;2;710;710;2015-11-20 12:21;It's a bit of a paradox, but not everyone is allowed to come to Germany. A friend of mine, from China, has a child, the man's own, not very small company, wanted to do in Germany from June a 2-month German course.The course was to be held at one of the larger language institutes in a large city. She did not get a visa.Finally she got a visa for France, with the visa she came to Germany (quasi illegal?), Took part in the course and then she is back to China. What the purpose of the exercise was that you did not give her a visa for Germany, I did not quite understand that.Maybe because you suspected she did not want to stay?--- The last sentence is meant ironically, but the whole story is true. ---;
1;ZweiundZweigleichVier;713;3;712;712;2015-11-20 12:22;"The mistake is obvious: she has applied for a visa, so she has opened the ordinary procedure. If she had come ""black"" across green borders, she would not have stopped anybody. That's just absurdistan 2015.";
1;Albrecht Zweistein;714;1;714;9999;2015-11-20 12:23;"In the meantime, I have to laugh when I think of this Chancellor Fascal.Now she wants to introduce contingents ... and now it comes ... which she then distributed to Europe. Simply incredible!If one thing is clear in the meantime, it is the fact that nothing is distributed here, but nothing at all. At best, Europe shows the lady the bird with a smile! Even the Swedes, who like to take a big sip from the welcome drink, will now be abstinent.They declare their capacity exhausted and urge migrants to stay in Germany.The result to be counted on one finger will be that Germany can now be reached in 2 ways. Once over the contingent and once over the previous path, for those who were not considered.Such a fanciful plan that even the notorious blockers joyfully cry out of any rational approach! The usual ""we will not have it with us"" phrases,Messrs. Gabriel and Stegner, you are pleased to be part of this brain-amputated nonsense.Since we are just laughing at it ...Recently on TV - a group of young men on their way to Europe are being interviewed. Roared cheers: ""Germany good ... we from Morocco!"" Question: ""But there is no war there?""Joyful answer: ""Germany good ... we love Angela Merkel!"" Is not that funny?";
1;Dr. Econ;715;2;714;714;2015-11-20 12:24;"So if you have something against Moroccans I can reassure you: The asylum is rejected and the gentlemen are deported.Somehow I can not shake the feeling that the ""concerned citizens"" are shouting out their own panic themselves, if necessary with nonsense. Somehow you have to put his xenophobia on seemingly factual feet.With anecdotes about young Moroccan men * scary *";
1;Immer Bandsalat;716;3;715;715;2015-11-20 12:25;The asylum is rejected and the gentlemen are deported. Exactly, unless there are reasons against it. And these are diverse, very diverse even.Did you hear C. Roth speak at the party congress in Halle?;
1;Albrecht Zweistein;717;3;715;715;2015-11-20 12:26;My dear man, you are a humouristic mood cannon! A really cool analysis!So I have something against Moroccans? Thanks for the hint!Of course, I'm also partly to blame for the fact that these were Moroccans. What am I sitting in front of the TV right now?Presumably, a nod from my gloomy subconscious, which ordered me to turn on the TV immediately to feed my limitless aversion to Moroccans.That's right? [. ]Shortened. Bi ,k i e remain objective. The editorial sta? / sq;
1;Studienrat_Knaack;718;3;715;715;2015-11-20 12:27;So if you have something against Moroccans, I can reassure you: The asylum is rejected and the gentlemen are deported.Oh yes. And on the 24th of December comes Santa Claus.;
1;Albrecht Zweistein;719;4;718;718;2015-11-20 12:28;What can one say, the man obviously believes in it.Of course, despite the refusal to apply for asylum, people are denied the right to stay, even though this practice is now known by the landlords.;
1;Knattertom;720;2;714;714;2015-11-20 12:29;At best, Europe shows the lady the bird with a smile!Europe is already doing that. Unfortunately, the lady does not look. And many Germans are not. They actually believe that everyone in the world admires Germans because we are so humane, generous, and so on.The opposite is the case. Europe walls. And Merkel realizes it as the last one.;
1;ZweiundZweigleichVier;721;2;714;714;2015-11-20 12:30;Note also the amended language regime of the government. In the last few weeks, there is little mention of asylum law except that the politicians have probably been advised by their advisers not to ride this dead horse endlessly. Sta Sta?s pivots now on contingents and only talks generally of upper limits.In doing so, the problem on which it belonged from the beginning has been put on its feet, namely the political, not legal, decision on how many people should come to Germany.;
1;Dr. Econ;722;5;719;719;2015-11-20 12:31;Let's assume that her blabber is true, although it's not an exhaustive statistic, but an anecdote. Where exactly is your problem now?;
1;Albrecht Zweistein;723;1;723;9999;2015-11-20 12:32;Merkel opposes national ceilings So the bottom line remains ... She has done it again!It also encourages the whole world to get going ...as a self-proclaimed Syrian with light luggage (smartphone, no ID)It will not stop either!That would be the confession of her incompetent action, with which she has made a refugee movement, to the migration of peoples. Thus, you would only return the tr.;
1;Heribert Pilch;724;2;723;723;2015-11-20 12:33;It also encourages the whole world to get going ...as a self-styled Syrian with light luggage (smartphone, no ID) Pauschalierung is something nice, right. And if you can still burden it with people living in a country that is being crushed between a fascist government of violence and a terrorist army, all the more.What would go on for a howl, if someone pushes, that all the people with the incomprehensible tongues that crept in 89-90 in the Federal Republic were not Saxony, but Poland and Czechs? Or the claim that all the ossis were cheating on DMark when they exchanged their monopoly money?Hail about the same substance as your designs.;
1;Studienrat_Knaack;725;2;723;723;2015-11-20 12:34;It also encourages the whole world to get going ...as a self-styled Syrian with light luggage (smartphone, no ID) Pauschalierung is something nice, right. And if you can still burden it with people living in a country that is being crushed between a fascist government of violence and a terrorist army, all the more.What would go on for a howl, if someone pushes, that all the people with the incomprehensible tongues that crept in 89-90 in the Federal Republic were not Saxony, but Poland and Czechs? Or the claim that all the ossis were cheating on DMark when they exchanged their monopoly money?Hail about the same substance as your designs.Since she clings to her office as if possessed, she will have to be resigned. And their vicarious agents at the head of the government alike.;
1;Albrecht Zweistein;726;3;724;724;2015-11-20 12:35;Package is something nice, rightNo, to tell the truth is much nicer - even if it does not taste some! On her witty comments on East Germans, Poles and Czechs I abstain from a comment.In any case, I would not want to fail to thank you for this scribblings! Really great!;
1;Dogwalker;727;3;725;725;2015-11-20 12:36;Must be resigned - is this a call to violence?;
1;Studienrat_Knaack;728;4;727;727;2015-11-20 12:37;Are you a CDU troll?;
1;Dogwalker;729;5;728;728;2015-11-20 12:38;No - I'm just trying to reasonably deal with the hysteria that is spreading around here. Not so easy in a developing mass psychosis ....;
1;ZweiundZweigleichVier;730;6;729;729;2015-11-20 12:39;The mass hypnosis situate them unfortunately in the wrong place. It seized the country months ago. What is now found is merely the natural formation of an antipode, which is only assumed to be mass hysteria, because politicians as well as mass media and mass hypocrites have sung themselves so much into a mantra that any deviation of thought is already considered a threat to the state. If you look at the wording of the politicians all the last months, not only to dissenters in the state, but also to dissenters from other states, you can only get the cold horror. And unfortunately it did not stay with the choice of words. The philosopher Boltz once called it Jacobinism, and I think that's very true.;
1;Dogwalker;731;7;230;730;2015-11-20 12:40;The mass hypnosis situate them unfortunately in the wrong place. The country had already seized it months ago. What is now found is merely the very natural formation of an antipode, which is presumed to be mass hysteria, because politicians, mass media, and the mass hypnotic population all sang themselves into a mantra so much that any deviation from their thoughts is already considered a threat to the state. If you look at the wording of the politicians all the last months, not only to dissenters in the state, but also to dissenters from other states, you can only get the cold horror. And unfortunately it did not stay with the choice of words. The philosopher Boltz once called it Jacobinism, and I think that's very true.;
1;spounz1;732;1;732;9999;2015-11-20 12:41;NOW, everyone is yelling at the same time to Europe. only, woooooo were all your voices the all the past few years when everything was left to Greece, Italy and Spain? Pretty cynical ... all of a sudden ... since it has reached Germany everyone screams loudly ... so far the German said to himself ... we do not care, eat far, so DIE should take care of it;
1;Anne R.;733;2;732;732;2015-11-20 12:42;... the German said to himself ... we do not care, eat far away, should DIE take care of itAh, when it comes to blame is the German asked if it's about ethics of responsibility is the Chancellor (= absolute standard for fans).Where is the ethics and morality of the Chancellor when it comes to monetarily supporting the suburbs. - I understand, we need a European or global solution  therefore wait until St. Nimmerleinstag.;
1;Andre T;734;2;732;732;2015-11-20 12:43;woooooo, then, were all your voices the last years? Baghdad, Beirut, Istanbul. and then Paris This is how the human being works, even the enlightened West, when it tricks others, they shrug their shoulders, and when they do it themselves ....;
1;tsunami2;735;2;732;732;2015-11-20 12:44;In the past 15 years Germany has received the most refugees in the EU comparison. But it should be about humanitarian aid and not about actionism. Help is best granted in UN refugee camps. Here must be bottleneck!Accommodation and education are ensured. Germany can become financially more e ff ective here support than in Germany.The EU does not want to destabilize the region and therefore has to leave the refugees in their home region and promote acceptance and solidarity between the states in the region.;
1;Fee07;736;3;733;733;2015-11-20 12:45;Self-responsibility is a foreign word here. It is well known that the others are always guilty. Superficial information takes care of the rest.Hardly anyone dares to go into the depths, and then there is another result in the room, with which you have to recall your own opinion, because you prefer to stay at the Stammtisch, it's easier!;
1;Dogwalker;737;1;737;9999;2015-11-20 12:46;Small legal tutoring to the CSU:Upper limits for state benefits (and this includes the granting of asylum) can only exist in voluntary benefits. A legal claim - regardless of whether it is based on the constitution, simple laws or international treaties - can only be limited qualitatively and not quantitatively. This means that you can restrict access to the law in general (has already taken place in the past with regard to asylum law), but anyone who fulfills the conditions of the claim then has the right to legal action - whether it is one, a thousand or a hundred.There is no upper limit to the grant of justice.;
1;hühnersuppe;738;2;737;737;2015-11-20 12:47;There is no upper limit to the granting of justice.And how should this work in the face of today's global mobility, in which more and more of the approximately 2 billion people worldwide, who in principle have a legal claim, want to realize this right here as well?;
1;Dogwalker;739;3;738;738;2015-11-20 12:48;From a legal point of view, there are the following alternatives:One can ensure that no realization of the facts takes place (elimination of the causes of flight).It is possible to make the facts qualitatively narrower (however, in the case in force then there are no quantitative upper limits).It is possible to dispose of the relevant standards (generally possible - in some cases not always so easy, especially in international treaties and constitutional norms).What you can not do is call for limits on the granting of justice.;
1;Studienrat_Knaack;740;4;739;739;2015-11-20 12:49;People like you, in their autistic insistence, lead us to the fulfillment of a legal norm that is not one of many, but only a fundamental right among many. to the edge of the abyss.But even the old Paracelsus knew that everything is a matter of dose. Any well intentioned intention will turn into its opposite, if you push it to the extreme.;
1;Herr K Punkt;741;4;739;739;2015-11-20 12:50;"On the one hand claim that the asylum law does not set any upper limits, but on the other hand systematically ignore existing laws, that does not fit! Merkel vera. you people and with you it seems to work.""An application for asylum shall be inadmissible if another State is responsible for the implementation of the asylum procedure by virtue of European Community legislation or international law"" (27a AsylG) -> Dublin III""(1) Politically persecuted persons enjoy asylum rights.2. Paragraph 1 shall not apply to persons entering from a Member State of the European Communities or from another State in which the application of the Convention on the status of refugees and the Convention for the Protection of Human Rights and Fundamental Freedoms is ensured. '( Art. 16a GG)";
1;Dogwalker;742;5;741;741;2015-11-20 12:51;Unfortunately, your argument goes completely by the way. It is not about who has the right to asylum under what circumstances. This, as I have stated, is a question of qualitative limitation.I have just pointed out that a quantitative limit (vulgo = upper limit) is not possible, since everyone who fulfills the conditions of the claim has a claim.;
1;Dogwalker;743;5;740;740;2015-11-20 12:52;"You have a strange understanding of the legal system. If, as you also loudly demanded, the legal system is to be observed (I am basically on your side - the check whether that is so, but Go ? is not a matter of ""healthy people feeling"") must apply in any case, or?If (!) Is therefore entitled to asylum, this applies to anyone who fulfills the conditions of the offense. logically, there can be no numerical upper limit. It's not that hard, is it?";
1;Herr K Punkt;744;6;742;742;2015-11-20 12:53;Well, then none of the refugees arriving via Austria would fulfill the conditions of the offense and the question of the upper limit would not arise at all.;
1;Herr K Punkt;745;6;743;743;2015-11-20 12:54;"Moreover, an upper limit would even be compulsory if the waiver of such would jeopardize the requirements of other, in particular higher-ranking, legal norms. Spontaneously I remember Art. 20a GG:""The State also protects, in responsibility for future generations, the natural resources and animals under the constitutional order through legislation and law and law through executive power and jurisdiction.""";
1;Dogwalker;746;7;744;744;2015-11-20 12:55;"That's a completely different question that I did not care about here either. I am only against the populist calls for a ""cap"". resisted.The situation is difficult enough and we should use our brains and not fall for simplifications.";
1;ZweiundZweigleichVier;747;2;737;737;2015-11-20 12:56;Their view is unfounded: every right, including fundamental rights, has and finds its limit in the fact that the existence of the state is not endangered.The Federal Constitutional Court has stated on several occasions that the state is a right only to the extent that its own existence is not in question. This is a general principle that we already recognize from Roman law.This legal principle is relatively easy to admit: a fundamental right, which is addressed as a defense against the state or as a right to benefits directed to the state, you can lubricate yourself in the fresh-lashed legal hair, if by granting exactly the state, the right is to grant, thereby perishing.Concretely related to the asylum law: this also does not apply without limit. Germany is only obliged to grant asylum rights quantitatively to the extent that the constitutional existence of the state is not impaired or violated. By the way, especially in the area of asylum law, the principle of the Federal Constitutional Court would still have to be observed that the state has the task of preserving its own identity.It is even arguable that this task is not already enshrined as a right to benefit in fundamental rights, which means that every single citizen can demand from the state that he or she must just maintain that identity.;
1;Dogwalker;748;3;747;747;2015-11-20 12:57;"I would be grateful if you could hurry me to the references of the judgments of the Federal Constitutional Court, from which you derive your conclusions. Nor did I say that the state must provide benefits. Within the scope of the permissible, he is also free to set performance standards.But if he enacts laws, he must de fi ne what constitutes the right to benefit. And then everyone who fulfills this fact has a legally enforceable claim. And in concrete terms - how else do you want to formulate a fact - for example ""the first ones 10,000 asylum seekers are entitled to asylum ""?";
1;Peter A. Gross;749;1;749;9999;2015-11-20 12:58;The attitude of Merkel and the Socialist bloc is in clear contradiction to the majority opinion of the population, which this GroKo (sounds like a monster and it is also) has given the government order. Stubbornly ruling past the people is the characteristic of despots in totalitarian systems, of which the above are obviously genetically determined. The Merkel government (s) are directing this country in unhappy alliance with socialist and green equalizers systematically. And not only since the invitation to the world to seek salvation on this tiny patch of earth, which was rebuilt in unprecedented strength of the war and post-war generations. It is time for the populace of the population to take to the streets and hunt down this government.;
1;Labakahn;750;2;749;749;2015-11-20 12:59;"-Well roared lion-If you replace the ""socialist bloc"" with the ""Protestant alliance"" then it fits perfectly.Art. 20(4) Against all who undertake to eliminate this order, all Germans have the right to resistance, if other remedy is not possible.Your appeal is legitimized.";
1;Studienrat_Knaack;751;3;750;750;2015-11-20 13:00;"Also, ""Protestant alliance"" does not happen. Rather a remote-controlled German politmediale caste, which hangs on transatlantic strings and consistently drives a course against the interests of the own population.";
1;Studienrat_Knaack;752;1;752;9999;2015-11-20 13:01;For all those who - rightly so - protest about the autistic and argumentation-resistant course of this woman at the head of the federal government: These comments will change nothing, if they are only expressed here in the forum. The protest must be carried out on the street so that it becomes visible to the public and thus also to politics. But so long a civic movement that reaches the character of a mass movement with up to 40,000 participants for Dresden alone, is stigmatized as a delusion of evil and an AfD, which brings it in Erfurt alone to 8 - 10,000 demonstrators, still uncontested as right-wing populist or even - extremist can be demonized, the current course will continue towards abyss.;
1;New Year;753;2;752;752;2015-11-20 13:02;eg non-party Sunday demonstrations, without the right or left standing in front of it. Then people dare to go out on the street.;
1;Heribert Pilch;754;2;752;752;2015-11-20 13:03;"40 thousand Hanseln, where are they anyway, do you call citizens movement? How many votes did the AFD Festerling receive again in DD in the mayoral elections? 10%!Wow, what an incredible power, because all of Germany is ticking in front of this x-times convicted criminals and his disciples. In Bavaria, I believe that there were not more than a few hundred stray dogs on any of these Xgida marches, most of them having traveled by bus from Saxony.Merkel is probably laughing at this ""mass movement"".Pegida and the Höcke-AFD are so marginal and embarrassing, so it's worthwhile not even demonstrating against it.";
1;Studienrat_Knaack;755;1;755;9999;2015-11-20 13:04;"HannesvomDach:""Since she has been politically active, I have considered this woman incompetent, and she has provided enough evidence for that. But now I have changed my mind: she is not incapable, she is mentally deranged. ""Whether incapable or disturbed: The direction is consistently focused on maximizing damage to our country. That's why this woman has to leave soon.";
1;samsara01;756;1;756;9999;2015-11-20 13:05;According to the United Nations, between March 2011 and March 2015, 220 000 people were killed in Syria (h ps://de.wikipedia.org / ...). This number is very hard to imagine, spread over days is about 150 people per day. I witnessed the arrests in Paris on site, there were many friends in the open streets and I am shocked at how many people have lost family members or friends. However, it is inconceivable for me to experience terror of this magnitude for years every day, but this is exactly the case for all the Syrian refugees we are talking about here and also the reason that they are going through such an arduous journey (in August already 2,000 dead in boat accidents h ps: //www.tagesschau.de ...) to finally get to safety. In addition, they are followed by the terror of Europe. And do not worry, those of the Syrians who identify with the ISIS stay there and fight there, especially Muslim refugees are a bad sign and his self-explanatory Goester state.;
1;samsara01;757;2;756;756;2015-11-20 13:06;"And in this sense, a big compliment to the CSU, for allowing them to exploit themselves so blindly by the ISIS and help him a) discretize the refugees destabilizing the image of ISIS and thus hindering the flow of refugees that is harmful to ISIS. b) To inflame a negative mood against our Muslim fellow citizens who hate ISIS itself. This social rejection is only useful for ISIS to recruit Europeans, which was clearly stated in their video (""we urge all Muslims in Europe to join ISIS""). Thanks, that's how responsible and considered politics looks like.Perhaps the CSU invites directly to the next congress of the ISIS to set a common plan for the harm to Muslims in Europe.";
1;samsara01;758;3;757;757;2015-11-20 13:07;Parallel to the #notinmyname campaign of Muslims, I can only say CSU: #notinmyname Reply to # 196.1 from samsara01;
1;Humanizer;759;1;759;9999;2015-11-20 13:08;You're right And I have your argument right is unfortunately worse;
1;kenok;760;1;760;9999;2015-11-20 13:09;I really can not understand that there are still people who are behind her and her politics, every day this woman drives irresistibly our country to the abyss of our social system and is still supported. If unreasonableness goes on we are faster than we can think, as a multi-ethnic state like Syria with all the religious conflicts. This woman has to leave easily and quickly.;
1;Fee07;761;2;760;760;2015-11-20 13:10;Maybe you have not noticed how many peoples already live in our state. If you look at the economy there are 150 nations anchored here. What they suspect has been going on for a very long time but very many foreign citizens are not radical and live here in peace.Many companies have been in foreign hands for a long time. The public has only now been struck by the refugees, but the change has been tantamount to more than 10 years.Big events like the World Cup or the one in Paris always overshadow the happenings that run quietly and in the background.It is very amazing how you can get upset about refugees while in the back completely different events really threaten us like the stumbling Euro, TTIPP, the extremely high national debt and possibly the next financial crash that has not been prevented in any way.Is Germany already sleeping or still?;
1;tsunami2;762;1;762;9999;2015-11-20 13:11;The influx to Europe will not diminish in the short term. It is important to adapt the strategy and financially better the UN refugee camps with billions of euros. All refugees entering the EU will then be transferred to one of the camps. The EU secures School and education in the camps. The initiating states will be involved in order to ensure labor migration to peaceful areas of the region and to build solidarity and awareness between the people and religious groups.The refugees who are already in Europe in 2014 will be sent to the sponsored UN refugee camps after their visas expire. This ensures that the region is not economically and demographically destabilized in the long term by depriving them of their youth.Labor migration is not a problem in Europe, as all legal bases have been adopted and are working. Pending displacements can then be e ff ectively implemented.;
1;Herr K Punkt;763;1;763;9999;2015-11-20 13:12;Merkel sees the solution in European agreed quotas. What she just does not realize is that no government in Europe (with the possible exception of Sweden) wants their refugees! There will be no approximate equitable members and therefore Germany must set upper limits for self-protection. But what interests Merkel already Germany?;
1;Seilkäfer;764;1;764;9999;2015-11-20 13:13;"I am not afraid of strangers, on vacation I am also happy to be in a foreign land!But I am afraid of parallel societies that, because they can not be integrated, can threaten me in certain places or situations. I know that I am insufficiently protected by the executive can because ""kapu )\ 8 saved."" I'm afraid that unbridled welcome culture overstretch our social performance and that I personally or my children have to suffer. I am afraid of tax increases, before the further deterioration of our infrastructure, before social unrest in the country , I am afraid that after more than 40 years Maloche I still have to work to seventy to fi nance this madness. I am afraid of our politicians who have absolutely no idea what is going on in the minds of the population and whom such fears are absolutely not. Therefore, I reject the policy of the AM and its slime track politicians because they obviously govern against their own people. And I have absolutely no idea why a government which was elected by the people to serve the people, To ward off mischief from him and to always keep an eye on his wellbeing, which for the above reasons does not do. And since most citizens (52%, h )\ 8 p: //www.forschungsgrup ...) that also must see this government cede !!!!";
1;Kapaster;765;2;764;764;2015-11-20 13:14;a government which was chosen by the people to serve the people, mischief from it ward off and keep an eye on his welfare. This is exactly what Merkel is trying to do.And Seehofer has, in contrast to many Bayern way, not much done.;
1;FrauComments;766;2;764;764;2015-11-20 13:15;You are so right I agree with you 1000%. Although somehow I still hope that common sense will win. Realizing in which reality we live and what problems we already have with our existing parallel society, nobody can actually ignore in the long run. Man (politicians) should also take responsibility for future generations, that's their job, as you say, who should pay for all this. Of all these people, very few will get to work, at least one to live on, the digitization of the world of work will cost so many jobs in the next few years, what should these people do? I do not understand that either.;
1;Seilkäfer;767;3;765;765;2015-11-20 13:16;"Huh, did you read my post? Again, this our ""government"" drives our country fi nancially (refugee policy, Eurore, 8 uation, structural) fully against the wall and you claim the M., I may not even pronounce the name, that this man the best for ""you ""People or land has in mind. Moreover, she already says anyway ""..this is no longer my country"". And because the people YOU are no longer willing to hers. She has to respect that she has to fulfill the will of the people. !";
1;Seilkäfer;768;3;766;766;2015-11-20 13:17;..... I meant the user captain;
1;Dr Eric Turniers;769;3;765;765;2015-11-20 13:18;Are you a troll? or what are you trying?;
1;Kapaster;770;4;767;767;2015-11-20 13:19;"This our government ""drives our country fi nancially (Refugee Policy, Euroreung, Structural) Full against the Wall ""No, she does not.""They claim that M. has the best for"" your ""people or country in mind.""Yes, I say so.";
1;Seilkäfer;771;5;770;770;2015-11-20 13:20;But why should she be that you can not tell me or ???;
1;allibys;772;1;772;9999;2015-11-20 13:21;'' The big ones stop ruling when the little ones stop crawling '' Christoph Friederich von Schiller Immediate referendum !!! New elections !!!;
1;Kapaster;773;2;772;772;2015-11-20 13:22;"What is it? New elections or referendum?Whatever you want to vote for, the hangover after that would be more on the side of those who see themselves as ""people"" or majority.";
1;Seilkäfer;774;3;773;773;2015-11-20 13:23;NEUWAHLEN, because even worse it can not be anymore. Where are the politicians of Merkel already out of office and were kicked because they were too contrary. For example, the Merz was one of them, or you could reactivate the Gutenberg. Promotion benefits, as you can see, not much.Gladly synonymous one or the other of the AfD although not currently are governable but I see there a certain potential. They are not right-wing radical, but where the CDU used to be. And when I think of the ostrich and what he used to say, the statements of one or the other AfD politician today are a child's birthday. In any case, a potential alternative.;
1;Kapaster;775;4;774;774;2015-11-20 13:24;New elections so, great, why not.But as I said, the result may not make you happy.So, you know, the crisp CDU of the past will get you back, but unfortunately I'm pretty sure.;
1;Studienrat_Knaack;776;3;753;753;2015-11-20 13:25;eg non-partisan Sunday demonstrations, without the right or left in front of it, then people dare to take to the streets.On the one hand: Pegida IS a party-independent citizen movement. Secondly, you can rely on the fact that the politico-media cartel of ANY one, and indeed EVERY independent political movement that can be dangerous to one's own rule, can do that Etiquette will unpack, and should the be still so bourgeois.;
1;Kapaster;777;4;776;776;2015-11-20 13:26;Dear Mr. Studienrat,H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H H?The audience of Bachmann and Höcke may see that, but for the rest of the republic it looks more like a scattered heap.;
1;Studienrat_Knaack;778;1;778;9999;2015-11-20 13:27;"After his speech, Seehofer said that he had expected a little bit more ""from Angela Merkel and that the debates on the upper limits must now be held open."" She wanted it that way "".""And they talk and talk and talk, and nothing happens. Since yesterday, 20/11/2015, 10 - 12,000 new illegal immigrants have come back to the country since that debacle, and it is NOT ENDING.";
1;Sailorsaki;779;1;779;9999;2015-11-20 13:28;Removed, as unobjective. The editorial o?ce / mak;
1;Doesnotmatter;780;1;780;9999;2015-11-20 13:29;"ZON 16.11.2015 Essay on Helmut Schmidt by Peter Kümmel-The current Chancellor has the gift of appraising the intellectual average of her respective audience as if she were calculating against the collective intelligence quotient of the group in front of her. The greater the number of people she speaks to, the lower this quotient sinks - and the more ""pedagogical"" it sounds. The sentences are then very simple, airy, easy to understand. She talks to her people like.....a teenage child who has to be spared and kept sleeping - Mu Im i! - because it can not handle the full truth If only one of her public appearances (Interview Deutschlandfunk at the beginning of October, performance at Anne Will, citizen questions about her fear of threatening Islamization, etc.)Pay attention, you can only shake your head or ......What does she think about the more than 300 members of her franchise?";
1;Tauschwert;781;2;780;780;2015-11-20 13:30;She simply rules away manipulation. Mr Schmidt has expressed this only a little more diplomatically.;
1;Dr Eric Turniers;782;1;782;9999;2015-11-20 13:31;Away. Refrain from relativizing statements. The editorial o?ce / mak;
1;Kapaster;783;2;782;782;2015-11-20 13:32;"What are ""pro-asyl radical""?";
1;wertfreund;784;1;784;9999;2015-11-20 13:33;"If backbone is the only reason the Chancellor is holding immigration ceilings, she should turn around 180 degrees, just like nuclear power after the GAU in Fukushima. Even more than 15x larger nations have immigration quotas also for refugees and green card loot for economic immigrants.As long as the ""rest of the EU"" does not participate in the issue of asylum for Syria, Angela Merkel's position on refugees can not be kept.And at the same time, HartzIV, with all inhumane regulations, coercively abolished coercion and unspeakable court costs for the Solidasr community!";
1;Kapaster;785;2;784;784;2015-11-20 13:34;And at the same time, HartzIV, with all inhumane regulations, has been ordered to do away with coercion and unspeakable extra court costs for the Solidasr community without substitution!But you have to be careful, that those who are working on the strange social molestation do not turn back to the local social junkie.There is always a parasitic to expose.;
1;wertfreund;786;3;785;785;2015-11-20 13:35;"Gross mischief we have Milliardfen vollkimmen useless because willing to ""perverts"" perverse banking systems And allegedly ""not enough"" have got a clue to offer a perspective for employment with a ridiculous break in the bottom sixth of our population help those meaningful, free of pejorative exploitation, with pleasure in doing -> Self-esteem and social security scha ff t! ?? Absolutely laughable!Envy and unfulfilled wet economic areas of the alleged managerelites keep us from doing so. Then nothing.";
1;panorama;787;1;787;9999;2015-11-20 13:36;Merkel dismantles herself!Their naïve immigration policy is unrealistic and dangerous.;
1;Norwich;788;1;788;9999;2015-11-20 13:37;"Limitation of the number of refugees? Ironically, the Germans come up with such an idea? After half the people fled East to West, so they have a real refugee experience? Quickly forgotten by the former refugees. Today, they live in their family lives, which were financed by a ""refugee aid"" from the former West Germans. (The average citizen in, let's say, Stuttgart, had to fi nance his own house.)In order to get here not a wrong Zugenschlag pure: Your ""Ostler"" since of course welcome in the FRG. And if you then even try to understand German - the better.";
1;panorama;789;2;788;788;2015-11-20 13:38;The inhabitants of the eastern part of Germany (former GDR) are not refugees!;
1;Norwich;790;3;789;789;2015-11-20 13:39;"Exactly so it is - (Quote: ""The inhabitants of the eastern part of Germany (former GDR) are not refugees!"")That is why these people, who once probably helped to build socialism, are sympathetic - even if they have failed. The others, in search of consumption and luxury, just left everything behind. Should that be our recognition? In doing so, we do wrong to the many people who, under various restrictions, have tried to realize a socialism on German soil.";
1;Kapaster;791;3;789;789;2015-11-20 13:40;"But you can rightly call it that.Partly politically persecuted, the vast majority for purely economic interests. See also: ""If the D-Mark, we stay, it does not come, we go to her!""And BEFORE the fall of the Berlin Wall, the number of refugees from the GDR to Germany amounted to 3.5 million. ";
1;Tauschwert;792;2;788;788;2015-11-20 13:41;Nonsense!;
1;Norwich;793;3;792;792;2015-11-20 13:42;Is this the painful howling of the once displaced person - now familiarly seen - and only a somewhat limited view? Which obviously just - but in a good German way - enough for a single word?;
1;gandalf_73;794;4;791;791;2015-11-20 13:43;Nonsense with sauce !!! There were and are 'Germans' who have only moved their residence on their own soil. OK. except the Russia Germans, the mid-90s immigrated ...My knowledge comes now all nationalities from the crisis areas, but which are German, would be new to me.And to compare the German union with the current refugee situation or to use it as a lacrimal gland reasoning is completely meaningless and shabby!;
1;Logischerweise;795;1;795;9999;2015-11-20 13:44;"I have been following the appearances and statements of Mrs. Merkel lately and I am shocked by the impudence of her statements. One of the highlights was the interview with Anne Will. Again and again, she treats the topic like a natural catastrophe against which DT can not resist. Strange only that almost all other countries can.So it's probably not about ability, but about wanting! And then the lady does not want to go back behind her repeated invitations to all the world, because she believes then to lose her face and her power. It does not want to realize that its efforts to distribute immigrants to other European countries are not successful because these countries are not facing the foreseeable problems of which are associated with large immigration of people from a diametrically different culture and with usually little chance in the job market. Nevertheless, she repeats her mantra for all eternity of an appropriate distribution - be it ""continents"" or as always.The woman just does not seem to want to think about what's going to happen in the country in many ways, as the influx of up to 10,000 people per day continues. I really can not imagine what's going on in her mind - because of maybe two more years of power ?!";
1;gracioso51266;796;1;796;9999;2015-11-20 13:45;Merkel's behavior is irresponsible. She rules against the majority in the people. The statement then it is no longer my country if politics does not agree, it's kind of distracted and ignorant that you see that she has lost ground under her feet. Merkel the left, the SPD and the Greens are not representatives of the people. Maybe we'll experience it That the CSU splits off from the CDU and then becomes the only eligible party in Germany.Otherwise we will see an AFD with 20-30%.The responsibility for this is borne by the coalition and the opposition in the Bundestag;
